Store Name,City,State/Province,Country,Phone Number,Timezone,Longitude,Latitude
S. Robert & Thompson-West St. Paul,West St. Paul,MN,US,651-450-4494,GMT-06:00 America/Chicago,-93.08,44.9
White Bear Ave & I-694,White Bear Lake,MN,US,6124990682,GMT-06:00 America/Chicago,-93.02,45.04
Kowalski-White Bear Lake #4727,White Bear Lake,MN,US,651-429-5913,GMT-06:00 America/Chicago,-93.02,45.07
Target Winona T-1096,Winona,MN,US,507-452-7006,GMT-06:00 America/Chicago,-91.62,44.03
8362 Tamarack Village,Woodbury,MN,US,651-735-7600,GMT-06:00 America/Chicago,-92.94,44.94
7230 Valley Creek Road,Woodbury,MN,US,6517140357,GMT-06:00 America/Chicago,-92.96,44.93
Target Woodbury East T-2406,Woodbury,MN,US,651-239-1874,GMT-06:00 America/Chicago,-92.91,44.94
Woodbury Dr. and Commerce,Woodbury,MN,US,6517399350,GMT-06:00 America/Chicago,-92.9,44.94
Kowalski - Woodbury,Woodbury,MN,US,651-578-8800,GMT-06:00 America/Chicago,-92.93,44.92
Target Woodbury T-0694,Woodbury,MN,US,651-735-7083,GMT-06:00 America/Chicago,-92.96,44.93
Jerry's Foods - Woodbury,Woodbury,MN,US,952-237-7161,GMT-06:00 America/Chicago,-92.94,44.89
Gravois and Rock Hill-Affton,Affton,MO,US,3144132962,GMT-06:00 America/Chicago,-90.33,38.55
Target Arnold T-1278,Arnold,MO,US,636-287-1055,GMT-06:00 America/Chicago,-90.4,38.41
Arnold Crossroads,Arnold,MO,US,6362879626,GMT-06:00 America/Chicago,-90.37,38.44
"Price Cutter #15 Aurora, MO",Aurora,MO,US,,GMT-06:00 America/Chicago,-93.72,36.97
Target Chesterfield/T & C T-1952,Ballwin,MO,US,(636) 591-0234,GMT-06:00 America/Chicago,-90.52,38.62
Manchester & Ries,Ballwin,MO,US,636-527-2605,GMT-06:00 America/Chicago,-90.54,38.59
Hwy 58 & Town Center,Belton,MO,US,816-322-4270,GMT-06:00 America/Chicago,-94.52,38.81
Hwy 7 & I-70,Blue Springs,MO,US,816-224-6937,GMT-06:00 America/Chicago,-94.27,39.02
Target Blue Springs T-2525,Blue Springs,MO,US,816-622-3400,GMT-06:00 America/Chicago,-94.25,39.03
Target Branson T-2098,Branson,MO,US,913-310-0153,GMT-06:00 America/Chicago,-93.25,36.65
Sycamore & Main,Branson,MO,US,(417) 334-1390,GMT-06:00 America/Chicago,-93.22,36.64
Country Mart-Branson,Branson,MO,US,417-334-2101,GMT-06:00 America/Chicago,-93.24,36.66
Brentwood & White,Brentwood,MO,US,314-962-3472,GMT-06:00 America/Chicago,-90.35,38.62
Target Brentwood T-1102,Brentwood,MO,US,314-918-9500,GMT-06:00 America/Chicago,-90.34,38.63
Target Bridgeton T-12,Bridgeton,MO,US,314-291-0600,GMT-06:00 America/Chicago,-90.43,38.75
I 55 & William,Cape Girardeau,MO,US,573-339-0685,GMT-06:00 America/Chicago,-89.58,37.3
Target Cape Girardeau T-992,Cape Girardeau,MO,US,573-339-1778,GMT-06:00 America/Chicago,-89.56,37.33
Southeast Missouri State University,Cape Girardeau,MO,US,573-651-2886,GMT-06:00 America/Chicago,-89.53,37.31
St. Louis Premium Outlets,Chesterfield,MO,US,636-778-2269,GMT-06:00 America/Chicago,-90.63,38.64
Clarkson & Baxter,Chesterfield,MO,US,636-536-6695,GMT-06:00 America/Chicago,-90.57,38.64
Chesterfield Commons,Chesterfield,MO,US,636-536-6885,GMT-06:00 America/Chicago,-90.6,38.67
Teavana - Chesterfield Mall,Chesterfield,MO,US,636-536-1334,GMT-06:00 America/Chicago,-90.57,38.65
Target Chesterfield T-1353,Chesterfield,MO,US,636-536-6207,GMT-06:00 America/Chicago,-90.59,38.67
Teavana - Prestige Chesterfield,Chesterfield,MO,US,636-536-9827,GMT-06:00 America/Chicago,-90.59,38.67
Hanley & Wydown,Clayton,MO,US,314-725-8527,GMT-06:00 America/Chicago,-90.33,38.64
Forsyth & N Central,Clayton,MO,US,(314) 863-8070,GMT-06:00 America/Chicago,-90.34,38.65
Dillons - Columbia #124,Columbia,MO,US,573-445-9433,GMT-06:00 America/Chicago,-92.36,38.95
Hy-Vee - Columbia #1,Columbia,MO,US,573-447-0133,GMT-06:00 America/Chicago,-92.38,38.95
Broadway & Brickton,Columbia,MO,US,(573) 442-4951,GMT-06:00 America/Chicago,-92.3,38.95
Broadway & Fairview,Columbia,MO,US,(573) 445-0367,GMT-06:00 America/Chicago,-92.38,38.96
9th & Elm,Columbia,MO,US,573-442-5802,GMT-06:00 America/Chicago,-92.33,38.95
Target Columbia T - 239,Columbia,MO,US,573-445-9544,GMT-06:00 America/Chicago,-92.38,38.97
Nifong and Buttonwood-Rock Bridge,Columbia,MO,US,5733552765,GMT-06:00 America/Chicago,-92.33,38.91
Univ. Missouri - Columbia Union Squ,Columbia,MO,US,573-882-6603,GMT-06:00 America/Chicago,-92.33,38.94
Watson & Old Sappington,Crestwood,MO,US,(314) 729-1624,GMT-06:00 America/Chicago,-90.38,38.56
Dierbergs West Oak Creve Coeur Sbux,Creve Coeur,MO,US,314-432-6561,GMT-06:00 America/Chicago,-90.44,38.67
Olive & Craig,Creve Coeur,MO,US,(314) 989-1450,GMT-06:00 America/Chicago,-90.44,38.67
Target O'Fallon/Dardenne T-2103,Dardenne,MO,US,636-625-2820,GMT-06:00 America/Chicago,-90.76,38.77
Teavana - West County,DES PERES,MO,US,314-835-0206,GMT-06:00 America/Chicago,-90.45,38.6
Dierbergs @ Des Peres,Des Peres,MO,US,314-238-0400,GMT-06:00 America/Chicago,-90.43,38.6
West County Mall - Floor 1 South,Des Peres,MO,US,314-965-5433,GMT-06:00 America/Chicago,-90.45,38.6
Hwy. 141 & Gravois,Fenton,MO,US,636-326-2437,GMT-06:00 America/Chicago,-90.44,38.51
W Florissant & Somerset - Ferguson,Ferguson,MO,US,3144492747,GMT-06:00 America/Chicago,-90.28,38.77
Graham & I 270,Florissant,MO,US,(314) 838-7627,GMT-06:00 America/Chicago,-90.34,38.78
N Lindbergh and New Halls Ferry,Florissant,MO,US,3143412665,GMT-06:00 America/Chicago,-90.3,38.81
Ft. Leonard Wood Community Center,Ft. Leonard Wood,MO,US,573-329-2521,GMT-06:00 America/Chicago,-92.11,37.75
N. Propsect Ave & NE 64th-Gladstone,Gladstone,MO,US,816-455-3287,GMT-06:00 America/Chicago,-94.55,39.21
Hy-Vee - Gladstone #1,Gladstone,MO,US,816-452-6500,GMT-06:00 America/Chicago,-94.55,39.22
Price Chopper 16 Grandview,GRANDVIEW,MO,US,816-761-8767,GMT-06:00 America/Chicago,-94.52,38.88
"Price Chopper #37 Harrisonville, MO",Harrisonville,MO,US,816-380-3266,GMT-06:00 America/Chicago,-94.36,38.65
I-270 & Lindbergh,Hazelwood,MO,US,314-831-2516,GMT-06:00 America/Chicago,-90.35,38.79
Country Mart Hollister - #70,Hollister,MO,US,417-334-3383,GMT-06:00 America/Chicago,-93.2,36.58
Hwy 40 & Blue Ridge,Independence,MO,US,816-743-8102,GMT-06:00 America/Chicago,-94.44,39.05
E. 39th and Arrowhead,Independence,MO,US,8167952708,GMT-06:00 America/Chicago,-94.36,39.05
Teavana - Independence Center,Independence,MO,US,816-795-1835,GMT-06:00 America/Chicago,-94.36,39.05
Hy-Vee - Independence #2,Independence,MO,US,816-478-6482,GMT-06:00 America/Chicago,-94.41,39.04
23rd & Lee's Summit,Independence,MO,US,816-836-3093,GMT-06:00 America/Chicago,-94.39,39.08
Hy-Vee Independence #1 1260,Independence,MO,US,816-836-1177,GMT-06:00 America/Chicago,-94.39,39.08
Independence Center Mall- Simon,Independence,MO,US,8167953382,GMT-06:00 America/Chicago,-94.36,39.05
Lee's Summit,Jackson,MO,US,816-246-5350,GMT-06:00 America/Chicago,-94.36,38.92
Target Jefferson City T-752,Jefferson City,MO,US,573-635-8401,GMT-06:00 America/Chicago,-92.21,38.58
Hy-Vee - Jefferson City #1,Jefferson City,MO,US,573-893-2505,GMT-06:00 America/Chicago,-92.25,38.59
Price Cutter-Joplin #57,Joplin,MO,US,417-830-8398,GMT-06:00 America/Chicago,-94.53,37.07
3rd & Range Line,Joplin,MO,US,417-623-2056,GMT-06:00 America/Chicago,-94.48,37.09
Target Joplin T-774,Joplin,MO,US,417-659-8755,GMT-06:00 America/Chicago,-94.47,37.09
32nd & Range Line,Joplin,MO,US,417-659-8306,GMT-06:00 America/Chicago,-94.48,37.05
Hy Vee - Kansas City 3,Kansas City,MO,US,8165051000,GMT-06:00 America/Chicago,-94.64,39.21
Super Target-Kansas City T-1455,Kansas City,MO,US,816-781-4238,GMT-06:00 America/Chicago,-94.46,39.25
"MCI Term B, Gate 41",Kansas City,MO,US,8163656884,GMT-06:00 America/Chicago,-94.72,39.31
Target Kansas City NW T-2423,Kansas City,MO,US,(816) 410-2940,GMT-06:00 America/Chicago,-94.66,39.26
Price Chopper-Kansas City #21,Kansas City,MO,US,816-468-0515,GMT-06:00 America/Chicago,-94.57,39.25
I-29 & Barry,Kansas City,MO,US,816-746-0901,GMT-06:00 America/Chicago,-94.65,39.25
MCI - KC Term B Food Crt,Kansas City,MO,US,816-243-5700,GMT-06:00 America/Chicago,-94.72,39.3
Crowne Plaza Kansas City,Kansas City,MO,US,8164746664,GMT-06:00 America/Chicago,-94.59,39.1
135th & State Line,Kansas City,MO,US,816-941-2873,GMT-06:00 America/Chicago,-94.61,38.89
Target Kansas City T-1177,Kansas City,MO,US,,GMT-06:00 America/Chicago,-94.59,39.25
MCI Kansas City Int'l Term B Upper,Kansas City,MO,US,,GMT-06:00 America/Chicago,-94.72,39.3
Super Target Kansas City ST-1840,Kansas City,MO,US,816-412-0108,GMT-06:00 America/Chicago,-94.61,38.88
Price Chopper-Kansas City #11,Kansas City,MO,US,816-454-0710,GMT-06:00 America/Chicago,-94.57,39.21
302 Nichols Road-Country Club Plaza,Kansas City,MO,US,(816) 753-4246,GMT-06:00 America/Chicago,-94.59,39.04
1701 W. 39th Street -KCMO,Kansas City,MO,US,816-561-2850,GMT-06:00 America/Chicago,-94.61,39.06
41st & Main,Kansas City,MO,US,816-960-4592,GMT-06:00 America/Chicago,-94.59,39.05
Target Kansas City T-1436,Kansas City,MO,US,816-444-6012,GMT-06:00 America/Chicago,-94.61,38.97
Ward Parkway,Kansas City,MO,US,8163631500,GMT-06:00 America/Chicago,-94.61,38.97
Hy Vee Kansas City #2,Kansas City,MO,US,,GMT-06:00 America/Chicago,-94.58,39.2
12th and Main - City Center Square,Kansas City,MO,US,(816) 472-9900,GMT-06:00 America/Chicago,-94.58,39.1
Teavana - Country Club Plaza,Kansas City,MO,US,816-931-0589,GMT-06:00 America/Chicago,-94.59,39.04
MCI Concourse C - Kiosk,Kansas City,MO,US,8163656884,GMT-06:00 America/Chicago,-94.72,39.31
96th and North Oak,Kansas City,MO,US,9132093887,GMT-06:00 America/Chicago,-94.58,39.27
MCI - KC Term C Column 38-40,Kansas City,MO,US,816-243-5700,GMT-06:00 America/Chicago,-94.71,39.29
Hen House Market #29 Kansas City,Kansas City,MO,US,816-746-1400,GMT-06:00 America/Chicago,-94.64,39.21
MCI - SW Gate 34 (Temp),Kansas City,MO,US,813656884,GMT-06:00 America/Chicago,-94.67,39.25
Hy-Vee - Kirksville #1,Kirksville,MO,US,660-665-8335,GMT-06:00 America/Chicago,-92.57,40.2
Kirkwood Pioneer Place,Kirkwood,MO,US,(314) 821-2377,GMT-06:00 America/Chicago,-90.41,38.58
Lindbergh & Clayton,Ladue,MO,US,314-993-5942,GMT-06:00 America/Chicago,-90.4,38.63
SR-N & Hawk Ridge,Lake St. Louis,MO,US,(636) 625-0712,GMT-06:00 America/Chicago,-90.78,38.77
Price Cutter - Lebanon #29,Lebanon,MO,US,,GMT-06:00 America/Chicago,-92.67,37.68
Macy's - Lee's Summit,Lee's Summit,MO,US,,GMT-06:00 America/Chicago,-94.4,38.93
Price Chopper - Lee's Summit #43,Lee's Summit,MO,US,816-875-2310,GMT-06:00 America/Chicago,-94.34,38.9
50th & Chipman,Lees Summit,MO,US,816-347-9850,GMT-06:00 America/Chicago,-94.41,38.93
Super Target Lees Summit ST-1392,Lees Summit,MO,US,816-524-1405,GMT-06:00 America/Chicago,-94.41,38.93
Douglas & Tudor,Lees Summit,MO,US,816-246-1381,GMT-06:00 America/Chicago,-94.38,38.93
I-35 & SR-152,Liberty,MO,US,816-792-0018,GMT-06:00 America/Chicago,-94.45,39.25
Dierbergs Lafayette Center,Manchester,MO,US,6363946673,GMT-06:00 America/Chicago,-90.52,38.6
Manchester & Braeshire Rd,Manchester,MO,US,6363949918,GMT-06:00 America/Chicago,-90.5,38.59
Page & Ball,Maryland Heights,MO,US,3145911681,GMT-06:00 America/Chicago,-90.42,38.7
West Port Plaza - St. Louis,Maryland Heights,MO,US,(314) 439-8199,GMT-06:00 America/Chicago,-90.45,38.7
Northwest Missouri State Univesity,Maryville,MO,US,660-562-1692,GMT-06:00 America/Chicago,-94.88,40.35
HY Vee @ Maryville 1,Maryville,MO,US,6605822191,GMT-06:00 America/Chicago,-94.87,40.33
Ramey-Price Cutter-Nixa #55,Nixa,MO,US,417-725-6166,GMT-06:00 America/Chicago,-93.3,37.05
Target O'Fallon T-1241,O'Fallon,MO,US,636-379-2903,GMT-06:00 America/Chicago,-90.7,38.78
SR-K & Laura Hill Rd,O'Fallon,MO,US,636-379-9810,GMT-06:00 America/Chicago,-90.7,38.78
SR-K & Weldon Spring,O'Fallon,MO,US,636-329-0251,GMT-06:00 America/Chicago,-90.7,38.72
Olive & Price,Olivette,MO,US,314-994-0090,GMT-06:00 America/Chicago,-90.37,38.67
Target Osage Beach T-1914,Osage Beach,MO,US,573-302-7969,GMT-06:00 America/Chicago,-92.6,38.16
Hy-Vee - Osage Beach #1,Osage Beach,MO,US,573-302-7977,GMT-06:00 America/Chicago,-92.61,38.16
US-54 & SR-42,Osage Beach,MO,US,573-302-0410,GMT-06:00 America/Chicago,-92.61,38.16
Ramey-Price Cutter-Ozark,Ozark,MO,US,417-581-8870,GMT-06:00 America/Chicago,-93.22,37.06
Price Chopper Platte City,PLATTE CITY,MO,US,816-592-1360,GMT-06:00 America/Chicago,-94.77,39.35
"Price Cutter Plus - Republic, MO",Republic,MO,US,417-732-2828,GMT-06:00 America/Chicago,-93.47,37.13
Price Chopper - Rolla #90,Rolla,MO,US,,GMT-06:00 America/Chicago,-91.75,37.95
St. Louis University,Saint Louis,MO,US,,GMT-06:00 America/Chicago,-90.23,38.63
Hwy 50 & Thompson,Sedalia,MO,US,660-829-0296,GMT-06:00 America/Chicago,-93.26,38.71
Teavana - Battlefield Mall,Springfield,MO,US,417-889-0695,GMT-06:00 America/Chicago,-93.27,37.16
Price Cutter #35 - Springfield,Springfield,MO,US,417-895-3107,GMT-06:00 America/Chicago,-93.27,37.21
Glenstone & Cherry,Springfield,MO,US,417-865-4932,GMT-06:00 America/Chicago,-93.26,37.2
RPCS @ Ozark Technical Community Co,Springfield,MO,US,417-829-9245,GMT-06:00 America/Chicago,-93.28,37.22
Campbell & Cowden,Springfield,MO,US,417-885-7069,GMT-06:00 America/Chicago,-93.3,37.15
Ramey-Price Cutter-Springfield #52,Springfield,MO,US,417-888-0466,GMT-06:00 America/Chicago,-93.32,37.14
Price Cutter-Springfield #51,Springfield,MO,US,417-535-4306,GMT-06:00 America/Chicago,-93.28,37.14
Sunshine & Campbell,Springfield,MO,US,417-864-4387,GMT-06:00 America/Chicago,-93.3,37.18
Bistro Market-Springfield #8,Springfield,MO,US,417-869-1840,GMT-06:00 America/Chicago,-93.29,37.21
Price Cutter # 34 - Springfield,Springfield,MO,US,417-895-3103,GMT-06:00 America/Chicago,-93.35,37.24
Price Cutter Plus-Springfield #20,Springfield,MO,US,417-863-1772,GMT-06:00 America/Chicago,-93.29,37.25
Price Cutter - Springfield #18,Springfield,MO,US,417-866-5502,GMT-06:00 America/Chicago,-93.26,37.23
Battlefield Mall,Springfield,MO,US,417-823-9264,GMT-06:00 America/Chicago,-93.27,37.16
Hy Vee - Springfield,Springfield,MO,US,417-881-1950,GMT-06:00 America/Chicago,-93.32,37.16
Ramey-Price Cutter-Springfield #50,Springfield,MO,US,417-887-7860,GMT-06:00 America/Chicago,-93.23,37.16
Missouri State University,Springfield,MO,US,417-836-4461,GMT-06:00 America/Chicago,-93.28,37.2
Target Springfield T-1031,Springfield,MO,US,417-889-1511,GMT-06:00 America/Chicago,-93.26,37.15
Target St Joseph T-1977,St Joseph,MO,US,816-279-4632,GMT-06:00 America/Chicago,-94.81,39.81
"STL - Concourse C, Gate 17",St Louis,MO,US,,GMT-06:00 America/Chicago,-90.36,38.74
Target Hampton Vlg St Louis T-1515,St Louis,MO,US,314-209-5309,GMT-06:00 America/Chicago,-90.3,38.59
STL - Baggage Claim 2,St Louis,MO,US,314-429-3400,GMT-06:00 America/Chicago,-90.37,38.74
"STL - Concourse C, Space 2",St Louis,MO,US,,GMT-06:00 America/Chicago,-90.36,38.74
"STL - East Term, Upper Lvl Food Ct",St Louis,MO,US,,GMT-06:00 America/Chicago,-90.37,38.74
STL - East Terminal,St Louis,MO,US,314-429-3400,GMT-06:00 America/Chicago,-90.37,38.74
"STL - Conc. A, Gate 9",St Louis,MO,US,314-429-3400,GMT-06:00 America/Chicago,-90.37,38.74
Marriott St. Louis Grand,St Louis,MO,US,,GMT-06:00 America/Chicago,-90.19,38.63
St. Louis Hilton at the Ballpark,St Louis,MO,US,314-421-1776,GMT-06:00 America/Chicago,-90.19,38.63
5th & Boonslick,St. Charles,MO,US,636-724-3876,GMT-06:00 America/Chicago,-90.49,38.77
Belt Hwy & Faraon,St. Joseph,MO,US,816-364-3237,GMT-06:00 America/Chicago,-94.8,39.77
Price Chopper St. Joseph,St. Joseph,MO,US,,GMT-06:00 America/Chicago,-94.8,39.79
St. Joe - Belt Highway & Cook Road,St. Joseph,MO,US,(816) 671-0455,GMT-06:00 America/Chicago,-94.82,39.81
Teavana - St. Louis Galleria,ST. LOUIS,MO,US,314-863-3682,GMT-06:00 America/Chicago,-90.32,38.63
Grand Ave & Forest Park,St. Louis,MO,US,3145332403,GMT-06:00 America/Chicago,-90.23,38.63
South County Mall,St. Louis,MO,US,314-845-0335,GMT-06:00 America/Chicago,-90.33,38.51
Olive & 6th,St. Louis,MO,US,(314) 231-2150,GMT-06:00 America/Chicago,-90.19,38.63
St Louis - S Grand and Sidney,St. Louis,MO,US,3143136819,GMT-06:00 America/Chicago,-90.24,38.61
Washington Univ-Olin Business Schoo,St. Louis,MO,US,314-933-9400,GMT-06:00 America/Chicago,-90.3,38.65
Central West End,St. Louis,MO,US,(314) 367-1577,GMT-06:00 America/Chicago,-90.26,38.64
Loughborough & I 55,St. Louis,MO,US,314-457-8322,GMT-06:00 America/Chicago,-90.26,38.56
Cheshire Inn - Market,St. Louis,MO,US,314-932-7827,GMT-06:00 America/Chicago,-90.31,38.63
Lindbergh and Lemay Ferry,St. Louis,MO,US,3148450794,GMT-06:00 America/Chicago,-90.33,38.51
Kings & Chippewa,St. Louis,MO,US,314-664-2158,GMT-06:00 America/Chicago,-90.27,38.59
Tesson Ferry,St. Louis,MO,US,314-843-4965,GMT-06:00 America/Chicago,-90.38,38.51
St Louis Galleria,St. Louis,MO,US,3148621652,GMT-06:00 America/Chicago,-90.35,38.63
Manchester & McKnight,St. Louis,MO,US,(314) 918-0864,GMT-06:00 America/Chicago,-90.37,38.61
Chippewa & Lansdowne,St. Louis,MO,US,314-832-9507,GMT-06:00 America/Chicago,-90.31,38.59
Big Bend & Dougherty Ferry,St. Louis,MO,US,6368257016,GMT-06:00 America/Chicago,-90.48,38.57
Hyatt Regency Riverfront St. Louis,St. Louis,MO,US,(314) 259-3266,GMT-06:00 America/Chicago,-90.19,38.63
Dierbergs @ Brentwood Pointe,St. Louis,MO,US,314-962-9009,GMT-06:00 America/Chicago,-90.34,38.63
Mexico & Mid Rivers Mall Dr,St. Peters,MO,US,636-278-3110,GMT-06:00 America/Chicago,-90.63,38.79
Hwy 94 & Mid Rivers,St. Peters,MO,US,636-922-3408,GMT-06:00 America/Chicago,-90.63,38.74
S Outer Rd & I-44,St. Robert,MO,US,5733374765,GMT-06:00 America/Chicago,-92.14,37.82
Watson and Lindbergh,Sunset Hills,MO,US,3147915815,GMT-06:00 America/Chicago,-90.41,38.56
Clayton Rd & Mason,Town and Country,MO,US,314-275-8784,GMT-06:00 America/Chicago,-90.48,38.63
Delmar & North & South,University City,MO,US,(314) 727-7915,GMT-06:00 America/Chicago,-90.34,38.66
Delmar Loop,University City,MO,US,(314) 862-2664,GMT-06:00 America/Chicago,-90.31,38.66
Hwy 141 & I-44,Valley Park,MO,US,636-825-0369,GMT-06:00 America/Chicago,-90.5,38.54
Sodexo @ Central Missouri State Uni,Warrensburg,MO,US,660-543-4879,GMT-06:00 America/Chicago,-93.72,38.78
Target Washington T-2255,Washington,MO,US,636-825-7700,GMT-06:00 America/Chicago,-90.98,38.53
"Price Cutter - Waynesville, MO",Waynesville,MO,US,573-774-8489,GMT-06:00 America/Chicago,-92.23,37.81
Price Cutter Plus-Webb City #23,Webb City,MO,US,417-673-6300,GMT-06:00 America/Chicago,-94.48,37.14
Webster Groves,Webster Groves,MO,US,314-918-7765,GMT-06:00 America/Chicago,-90.34,38.59
Target Wentzville T-2345,Wentzville,MO,US,636-639-7435,GMT-06:00 America/Chicago,-90.85,38.82
Wentzville & I 70,Wentzville,MO,US,(636) 327-4158,GMT-06:00 America/Chicago,-90.88,38.82
Taylor & Manchester,Wildwood,MO,US,636-273-4542,GMT-06:00 America/Chicago,-90.63,38.58
Golden Nugget Biloxi,Biloxi,MS,US,228-436-7894,GMT-06:00 America/Chicago,-88.86,30.39
Popps & Pass,Biloxi,MS,US,228-388-8460,GMT-06:00 America/Chicago,-88.98,30.4
Hard Rock Hotel and Casino - Biloxi,Biloxi,MS,US,228-432-8454,GMT-06:00 America/Chicago,-88.89,30.39
I-20 @ Springridge,Clinton,MS,US,601-924-1239,GMT-06:00 America/Chicago,-90.33,32.33
"Columbus, MS",Columbus,MS,US,662-327-5374,GMT-06:00 America/Chicago,-88.43,33.52
Target D'Iberville T-2485,D'Iberville,MS,US,228-233-3301,GMT-06:00 America/Chicago,-88.88,30.44
Promenade Parkway & I-110,D'Iberville,MS,US,2283962291,GMT-06:00 America/Chicago,-88.9,30.46
Target Flowood T-1920,Flowood,MS,US,601-919-1415,GMT-06:00 America/Chicago,-90.06,32.34
"JAN - Jackson,MS Main Term Bldg",Flowood,MS,US,,GMT-06:00 America/Chicago,-90.07,32.28
I 10 & Hwy 49,Gulfport,MS,US,228-831-1289,GMT-06:00 America/Chicago,-89.1,30.44
U of S. MS/Hattisburg -Cook Library,Hattiesburg,MS,US,601-266-6148,GMT-06:00 America/Chicago,-89.33,31.33
Hardy St & 38th Ave,Hattiesburg,MS,US,601-271-2720,GMT-06:00 America/Chicago,-89.35,31.32
Target Hattiesburg T-2055,Hattiesburg,MS,US,601-261-5298,GMT-06:00 America/Chicago,-89.38,31.32
Kroger Hernando #478,Hernando,MS,US,,GMT-06:00 America/Chicago,-89.99,34.83
Horn Lake - West Goodman Rd & I-55,Horn Lake,MS,US,6623496172,GMT-06:00 America/Chicago,-90.01,34.96
I 55 & Northside,Jackson,MS,US,601-366-5332,GMT-06:00 America/Chicago,-90.15,32.36
Target-Jackson T-754,Jackson,MS,US,601-977-9914,GMT-06:00 America/Chicago,-90.15,32.4
Keesler AFB - BX,Keesler AFB,MS,US,2284353661,GMT-06:00 America/Chicago,-88.91,30.41
Missisippi State University,Mississippi State,MS,US,,GMT-06:00 America/Chicago,-88.79,33.45
Ocean Springs,Ocean Springs,MS,US,228-355-3386,GMT-06:00 America/Chicago,-88.78,30.41
Olive Branch,Olive Branch,MS,US,662-890-9507,GMT-06:00 America/Chicago,-89.85,34.96
Target Olive Branch West T-2442,Olive Branch,MS,US,(662) 892-3031,GMT-06:00 America/Chicago,-89.9,34.96
W Jackson Ave,Oxford,MS,US,662-281-3964,GMT-06:00 America/Chicago,-89.55,34.36
Aramark @ University of Mississippi,Oxford,MS,US,,GMT-06:00 America/Chicago,-89.53,34.36
Univ. of Mississippi - Library,Oxford,MS,US,6629156249,GMT-06:00 America/Chicago,-89.54,34.36
"Renaissance Ridgeland, MS",Ridgeland,MS,US,601-853-6911,GMT-06:00 America/Chicago,-90.15,32.43
Southhaven,Southhaven,MS,US,662-349-0342,GMT-06:00 America/Chicago,-89.99,34.96
"University Village, Starkville",Starkville,MS,US,662-323-7174,GMT-06:00 America/Chicago,-88.81,33.45
Kroger - Starkville #381,Starkville,MS,US,662-324-8032,GMT-06:00 America/Chicago,-88.84,33.45
